part_id,target_fname,cond,practice,trial_id,response
part10,../../target_stims/wav/a_dg19_CV.wav,block1,True,0,G
part10,../../target_stims/wav/a_dg01_CV.wav,block1,True,1,D
part10,../../target_stims/wav/a_dg02_CV.wav,block1,True,2,D
part10,../../target_stims/wav/a_dg20_CV.wav,block1,True,3,G
part10,../../target_stims/wav/a_dg09_CV.wav,block1,False,0,D
part10,../../target_stims/wav/a_dg16_CV.wav,block1,False,1,G
part10,../../target_stims/wav/a_dg10_CV.wav,block1,False,2,D
part10,../../target_stims/wav/a_dg09_CV.wav,block1,False,3,D
part10,../../target_stims/wav/a_dg09_CV.wav,block1,False,4,D
part10,../../target_stims/wav/a_dg11_CV.wav,block1,False,5,D
part10,../../target_stims/wav/a_dg09_CV.wav,block1,False,6,D
part10,../../target_stims/wav/a_dg12_CV.wav,block1,False,7,D
part10,../../target_stims/wav/a_dg14_CV.wav,block1,False,8,G
part10,../../target_stims/wav/a_dg12_CV.wav,block1,False,9,D
part10,../../target_stims/wav/a_dg14_CV.wav,block1,False,10,G
part10,../../target_stims/wav/a_dg14_CV.wav,block1,False,11,G
part10,../../target_stims/wav/a_dg15_CV.wav,block1,False,12,G
part10,../../target_stims/wav/a_dg14_CV.wav,block1,False,13,G
part10,../../target_stims/wav/a_dg14_CV.wav,block1,False,14,G
part10,../../target_stims/wav/a_dg16_CV.wav,block1,False,15,G
part10,../../target_stims/wav/a_dg09_CV.wav,block1,False,16,D
part10,../../target_stims/wav/a_dg16_CV.wav,block1,False,17,G
part10,../../target_stims/wav/a_dg14_CV.wav,block1,False,18,G
part10,../../target_stims/wav/a_dg09_CV.wav,block1,False,19,D
part10,../../target_stims/wav/a_dg15_CV.wav,block1,False,20,G
part10,../../target_stims/wav/a_dg16_CV.wav,block1,False,21,G
part10,../../target_stims/wav/a_dg11_CV.wav,block1,False,22,D
part10,../../target_stims/wav/a_dg16_CV.wav,block1,False,23,G
part10,../../target_stims/wav/a_dg15_CV.wav,block1,False,24,G
part10,../../target_stims/wav/a_dg14_CV.wav,block1,False,25,G
part10,../../target_stims/wav/a_dg13_CV.wav,block1,False,26,G
part10,../../target_stims/wav/a_dg13_CV.wav,block1,False,27,G
part10,../../target_stims/wav/a_dg10_CV.wav,block1,False,28,D
part10,../../target_stims/wav/a_dg16_CV.wav,block1,False,29,G
part10,../../target_stims/wav/a_dg13_CV.wav,block1,False,30,G
part10,../../target_stims/wav/a_dg09_CV.wav,block1,False,31,D
part10,../../target_stims/wav/a_dg09_CV.wav,block1,False,32,D
part10,../../target_stims/wav/a_dg16_CV.wav,block1,False,33,G
part10,../../target_stims/wav/a_dg11_CV.wav,block1,False,34,D
part10,../../target_stims/wav/a_dg11_CV.wav,block1,False,35,D
part10,../../target_stims/wav/a_dg12_CV.wav,block1,False,36,G
part10,../../target_stims/wav/a_dg11_CV.wav,block1,False,37,D
part10,../../target_stims/wav/a_dg13_CV.wav,block1,False,38,G
part10,../../target_stims/wav/a_dg15_CV.wav,block1,False,39,G
part10,../../target_stims/wav/a_dg16_CV.wav,block1,False,40,G
part10,../../target_stims/wav/a_dg13_CV.wav,block1,False,41,G
part10,../../target_stims/wav/a_dg16_CV.wav,block1,False,42,G
part10,../../target_stims/wav/a_dg09_CV.wav,block1,False,43,D
part10,../../target_stims/wav/a_dg12_CV.wav,block1,False,44,G
part10,../../target_stims/wav/a_dg09_CV.wav,block1,False,45,D
part10,../../target_stims/wav/a_dg15_CV.wav,block1,False,46,G
part10,../../target_stims/wav/a_dg13_CV.wav,block1,False,47,G
part10,../../target_stims/wav/a_dg16_CV.wav,block1,False,48,G
part10,../../target_stims/wav/a_dg13_CV.wav,block1,False,49,G
part10,../../target_stims/wav/a_dg16_CV.wav,block1,False,50,G
part10,../../target_stims/wav/a_dg15_CV.wav,block1,False,51,G
part10,../../target_stims/wav/a_dg14_CV.wav,block1,False,52,G
part10,../../target_stims/wav/a_dg15_CV.wav,block1,False,53,G
part10,../../target_stims/wav/a_dg12_CV.wav,block1,False,54,G
part10,../../target_stims/wav/a_dg10_CV.wav,block1,False,55,D
part10,../../target_stims/wav/a_dg10_CV.wav,block1,False,56,D
part10,../../target_stims/wav/a_dg13_CV.wav,block1,False,57,G
part10,../../target_stims/wav/a_dg12_CV.wav,block1,False,58,D
part10,../../target_stims/wav/a_dg14_CV.wav,block1,False,59,G
part10,../../target_stims/wav/a_dg15_CV.wav,block1,False,60,G
part10,../../target_stims/wav/a_dg13_CV.wav,block1,False,61,G
part10,../../target_stims/wav/a_dg12_CV.wav,block1,False,62,D
