part_id,target_fname,cond,practice,trial_id,response
part14,../../target_stims/wav/a_dg20_CV.wav,block1,True,0,G
part14,../../target_stims/wav/a_dg01_CV.wav,block1,True,1,D
part14,../../target_stims/wav/a_dg19_CV.wav,block1,True,2,G
part14,../../target_stims/wav/a_dg02_CV.wav,block1,True,3,D
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,0,D
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,1,D
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,2,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,3,G
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,4,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,5,G
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,6,G
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,7,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,8,D
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,9,D
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,10,G
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,11,G
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,12,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,13,D
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,14,G
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,15,G
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,16,D
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,17,D
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,18,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,19,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,20,D
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,21,D
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,22,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,23,D
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,24,G
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,25,G
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,26,D
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,27,G
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,28,G
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,29,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,30,D
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,31,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,32,G
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,33,D
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,34,D
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,35,G
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,36,D
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,37,G
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,38,G
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,39,G
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,40,G
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,41,D
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,42,G
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,43,G
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,44,D
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,45,G
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,46,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,47,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,48,G
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,49,G
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,50,D
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,51,G
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,52,G
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,53,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,54,G
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,55,G
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,56,G
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,57,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,58,D
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,59,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,60,D
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,61,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,62,G
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,63,D
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,64,G
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,65,G
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,66,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,67,D
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,68,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,69,G
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,70,G
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,71,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,72,G
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,73,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,74,G
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,75,D
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,76,D
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,77,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,78,G
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,79,G
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,80,G
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,81,D
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,82,G
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,83,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,84,D
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,85,D
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,86,G
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,87,G
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,88,D
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,89,D
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,90,G
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,91,D
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,92,G
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,93,G
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,94,D
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,95,G
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,96,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,97,D
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,98,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,99,D
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,100,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,101,D
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,102,D
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,103,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,104,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,105,G
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,106,D
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,107,G
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,108,D
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,109,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,110,G
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,111,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,112,D
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,113,G
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,114,G
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,115,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,116,D
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,117,G
part14,../../target_stims/wav/a_dg15_CV.wav,block1,False,118,G
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,119,G
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,120,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,121,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,122,G
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,123,G
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,124,G
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,125,D
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,126,G
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,127,D
part14,../../target_stims/wav/a_dg14_CV.wav,block1,False,128,G
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,129,D
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,130,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,131,D
part14,../../target_stims/wav/a_dg09_CV.wav,block1,False,132,D
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,133,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,134,D
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,135,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,136,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,137,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,138,D
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,139,D
part14,../../target_stims/wav/a_dg11_CV.wav,block1,False,140,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,141,G
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,142,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,143,G
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,144,D
part14,../../target_stims/wav/a_dg16_CV.wav,block1,False,145,G
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,146,D
part14,../../target_stims/wav/a_dg10_CV.wav,block1,False,147,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,148,D
part14,../../target_stims/wav/a_dg12_CV.wav,block1,False,149,D
part14,../../target_stims/wav/a_dg13_CV.wav,block1,False,150,D
