part_id,target_fname,cond,practice,trial_id,response
part08,../../target_stims/wav/a_dg20_CV.wav,block1,True,0,G
part08,../../target_stims/wav/a_dg01_CV.wav,block1,True,1,D
part08,../../target_stims/wav/a_dg19_CV.wav,block1,True,2,G
part08,../../target_stims/wav/a_dg02_CV.wav,block1,True,3,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,0,G
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,1,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,2,G
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,3,G
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,4,D
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,5,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,6,G
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,7,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,8,G
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,9,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,10,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,11,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,12,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,13,G
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,14,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,15,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,16,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,17,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,18,G
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,19,G
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,20,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,21,G
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,22,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,23,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,24,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,25,G
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,26,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,27,G
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,28,G
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,29,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,30,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,31,G
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,32,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,33,G
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,34,G
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,35,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,36,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,37,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,38,D
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,39,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,40,D
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,41,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,42,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,43,G
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,44,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,45,G
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,46,G
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,47,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,48,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,49,G
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,50,D
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,51,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,52,G
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,53,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,54,G
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,55,G
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,56,G
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,57,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,58,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,59,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,60,D
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,61,D
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,62,G
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,63,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,64,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,65,G
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,66,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,67,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,68,G
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,69,G
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,70,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,71,G
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,72,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,73,G
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,74,G
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,75,G
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,76,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,77,G
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,78,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,79,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,80,D
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,81,D
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,82,D
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,83,D
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,84,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,85,D
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,86,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,87,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,88,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,89,G
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,90,D
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,91,D
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,92,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,93,G
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,94,G
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,95,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,96,G
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,97,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,98,G
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,99,G
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,100,G
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,101,D
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,102,G
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,103,G
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,104,G
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,105,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,106,G
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,107,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,108,G
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,109,G
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,110,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,111,G
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,112,D
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,113,G
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,114,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,115,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,116,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,117,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,118,G
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,119,D
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,120,D
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,121,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,122,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,123,G
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,124,G
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,125,G
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,126,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,127,D
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,128,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,129,D
part08,../../target_stims/wav/a_dg16_CV.wav,block1,False,130,G
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,131,G
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,132,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,133,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,134,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,135,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,136,D
part08,../../target_stims/wav/a_dg14_CV.wav,block1,False,137,G
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,138,G
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,139,G
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,140,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,141,D
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,142,G
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,143,G
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,144,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,145,D
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,146,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,147,G
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,148,D
part08,../../target_stims/wav/a_dg11_CV.wav,block1,False,149,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,150,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,151,D
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,152,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,153,G
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,154,D
part08,../../target_stims/wav/a_dg12_CV.wav,block1,False,155,D
part08,../../target_stims/wav/a_dg10_CV.wav,block1,False,156,D
part08,../../target_stims/wav/a_dg09_CV.wav,block1,False,157,D
part08,../../target_stims/wav/a_dg15_CV.wav,block1,False,158,G
part08,../../target_stims/wav/a_dg13_CV.wav,block1,False,159,G
part08,../combined_stims/dg02_high.wav,block1,True,0,D
part08,../combined_stims/dg20_high.wav,block1,True,1,G
part08,../combined_stims/dg19_low.wav,block1,True,2,G
part08,../combined_stims/dg01_low.wav,block1,True,3,D
part08,a_dg16_CV.wav,high,False,0,G
part08,a_dg12_CV.wav,low,False,1,G
part08,a_dg11_CV.wav,low,False,2,D
part08,a_dg12_CV.wav,low,False,3,D
part08,a_dg14_CV.wav,high,False,4,G
part08,a_dg10_CV.wav,low,False,5,D
part08,a_dg11_CV.wav,low,False,6,D
part08,a_dg15_CV.wav,high,False,7,G
part08,a_dg14_CV.wav,low,False,8,G
part08,a_dg14_CV.wav,low,False,9,D
part08,a_dg10_CV.wav,high,False,10,D
part08,a_dg13_CV.wav,high,False,11,D
part08,a_dg14_CV.wav,high,False,12,G
part08,a_dg13_CV.wav,low,False,13,D
part08,a_dg13_CV.wav,high,False,14,D
part08,a_dg16_CV.wav,low,False,15,G
part08,a_dg15_CV.wav,high,False,16,G
part08,a_dg09_CV.wav,high,False,17,G
part08,a_dg14_CV.wav,low,False,18,G
part08,a_dg12_CV.wav,high,False,19,D
part08,a_dg10_CV.wav,low,False,20,D
part08,a_dg13_CV.wav,high,False,21,D
part08,a_dg09_CV.wav,high,False,22,G
part08,a_dg15_CV.wav,high,False,23,D
part08,a_dg13_CV.wav,low,False,24,G
part08,a_dg09_CV.wav,low,False,25,G
part08,a_dg11_CV.wav,high,False,26,D
part08,a_dg14_CV.wav,low,False,27,G
part08,a_dg12_CV.wav,high,False,28,D
part08,a_dg09_CV.wav,high,False,29,D
part08,a_dg09_CV.wav,high,False,30,D
part08,a_dg13_CV.wav,high,False,31,D
part08,a_dg15_CV.wav,high,False,32,D
part08,a_dg14_CV.wav,low,False,33,G
part08,a_dg12_CV.wav,high,False,34,G
part08,a_dg10_CV.wav,low,False,35,G
part08,a_dg10_CV.wav,low,False,36,G
part08,a_dg16_CV.wav,high,False,37,G
part08,a_dg12_CV.wav,high,False,38,D
part08,a_dg10_CV.wav,high,False,39,D
part08,a_dg14_CV.wav,low,False,40,G
part08,a_dg11_CV.wav,high,False,41,D
part08,a_dg15_CV.wav,low,False,42,G
part08,a_dg12_CV.wav,low,False,43,D
part08,a_dg14_CV.wav,low,False,44,D
part08,a_dg15_CV.wav,high,False,45,G
part08,a_dg14_CV.wav,high,False,46,D
part08,a_dg16_CV.wav,high,False,47,G
part08,a_dg16_CV.wav,low,False,48,G
part08,a_dg16_CV.wav,low,False,49,D
part08,a_dg14_CV.wav,high,False,50,D
part08,a_dg13_CV.wav,high,False,51,D
part08,a_dg16_CV.wav,high,False,52,G
part08,a_dg12_CV.wav,low,False,53,G
part08,a_dg14_CV.wav,high,False,54,D
part08,a_dg11_CV.wav,high,False,55,D
part08,a_dg11_CV.wav,low,False,56,G
part08,a_dg10_CV.wav,high,False,57,D
part08,a_dg14_CV.wav,high,False,58,D
part08,a_dg09_CV.wav,low,False,59,G
part08,a_dg16_CV.wav,low,False,60,G
part08,a_dg15_CV.wav,low,False,61,G
part08,a_dg14_CV.wav,high,False,62,D
part08,a_dg13_CV.wav,high,False,63,D
part08,a_dg12_CV.wav,low,False,64,G
part08,a_dg16_CV.wav,high,False,65,D
part08,a_dg11_CV.wav,high,False,66,D
part08,a_dg11_CV.wav,low,False,67,G
part08,a_dg16_CV.wav,low,False,68,G
part08,a_dg09_CV.wav,high,False,69,G
part08,a_dg14_CV.wav,high,False,70,G
part08,a_dg16_CV.wav,low,False,71,D
part08,a_dg12_CV.wav,high,False,72,D
part08,a_dg11_CV.wav,low,False,73,D
part08,a_dg10_CV.wav,high,False,74,D
part08,a_dg13_CV.wav,low,False,75,D
part08,a_dg16_CV.wav,low,False,76,G
part08,a_dg10_CV.wav,high,False,77,G
part08,a_dg15_CV.wav,low,False,78,G
part08,a_dg16_CV.wav,low,False,79,D
part08,a_dg14_CV.wav,low,False,80,D
