part_id,target_fname,cond,practice,trial_id,response
part06,../../target_stims/wav/a_dg19_CV.wav,block1,False,0,G
part06,../../target_stims/wav/a_dg02_CV.wav,block1,False,1,D
part06,../../target_stims/wav/a_dg01_CV.wav,block1,False,2,D
part06,../../target_stims/wav/a_dg20_CV.wav,block1,False,3,G
part06,../../target_stims/wav/a_dg14_CV.wav,block1,False,0,G
part06,../../target_stims/wav/a_dg15_CV.wav,block1,False,1,G
part06,../../target_stims/wav/a_dg09_CV.wav,block1,False,2,D
part06,../../target_stims/wav/a_dg15_CV.wav,block1,False,3,G
part06,../../target_stims/wav/a_dg11_CV.wav,block1,False,4,D
part06,../../target_stims/wav/a_dg12_CV.wav,block1,False,5,G
part06,../../target_stims/wav/a_dg12_CV.wav,block1,False,6,G
part06,../../target_stims/wav/a_dg12_CV.wav,block1,False,7,G
part06,../../target_stims/wav/a_dg16_CV.wav,block1,False,8,G
part06,../../target_stims/wav/a_dg13_CV.wav,block1,False,9,G
part06,../../target_stims/wav/a_dg15_CV.wav,block1,False,10,G
part06,../../target_stims/wav/a_dg11_CV.wav,block1,False,11,G
part06,../../target_stims/wav/a_dg16_CV.wav,block1,False,12,G
part06,../../target_stims/wav/a_dg15_CV.wav,block1,False,13,G
part06,../../target_stims/wav/a_dg09_CV.wav,block1,False,14,G
part06,../../target_stims/wav/a_dg11_CV.wav,block1,False,15,D
part06,../../target_stims/wav/a_dg16_CV.wav,block1,False,16,G
part06,../../target_stims/wav/a_dg13_CV.wav,block1,False,17,G
part06,../../target_stims/wav/a_dg10_CV.wav,block1,False,18,D
part06,../../target_stims/wav/a_dg09_CV.wav,block1,False,19,D
part06,../../target_stims/wav/a_dg10_CV.wav,block1,False,20,D
part06,../../target_stims/wav/a_dg14_CV.wav,block1,False,21,G
part06,../../target_stims/wav/a_dg13_CV.wav,block1,False,22,G
part06,../../target_stims/wav/a_dg14_CV.wav,block1,False,23,G
part06,../../target_stims/wav/a_dg09_CV.wav,block1,False,24,G
part06,../../target_stims/wav/a_dg16_CV.wav,block1,False,25,G
part06,../../target_stims/wav/a_dg11_CV.wav,block1,False,26,D
part06,../../target_stims/wav/a_dg16_CV.wav,block1,False,27,G
