part_id,target_fname,cond,practice,trial_id,response
part13,../../target_stims/wav/a_dg02_CV.wav,block1,True,0,G
part13,../../target_stims/wav/a_dg19_CV.wav,block1,True,1,G
part13,../../target_stims/wav/a_dg01_CV.wav,block1,True,2,D
part13,../../target_stims/wav/a_dg20_CV.wav,block1,True,3,G
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,0,D
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,1,D
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,2,D
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,3,G
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,4,G
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,5,G
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,6,D
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,7,G
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,8,D
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,9,G
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,10,D
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,11,D
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,12,D
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,13,D
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,14,D
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,15,D
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,16,D
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,17,G
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,18,D
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,19,G
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,20,D
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,21,D
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,22,G
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,23,G
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,24,D
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,25,G
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,26,D
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,27,D
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,28,D
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,29,D
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,30,G
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,31,D
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,32,G
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,33,D
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,34,D
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,35,G
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,36,G
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,37,G
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,38,D
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,39,D
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,40,D
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,41,G
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,42,D
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,43,D
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,44,D
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,45,D
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,46,D
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,47,D
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,48,D
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,49,D
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,50,G
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,51,G
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,52,G
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,53,D
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,54,D
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,55,G
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,56,G
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,57,G
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,58,G
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,59,G
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,60,D
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,61,G
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,62,D
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,63,G
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,64,G
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,65,D
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,66,G
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,67,D
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,68,G
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,69,G
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,70,G
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,71,D
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,72,D
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,73,D
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,74,D
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,75,D
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,76,G
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,77,D
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,78,G
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,79,G
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,80,D
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,81,D
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,82,G
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,83,D
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,84,D
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,85,D
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,86,G
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,87,D
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,88,D
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,89,D
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,90,D
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,91,D
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,92,G
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,93,G
part13,../../target_stims/wav/a_dg09_CV.wav,block1,False,94,D
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,95,D
part13,../../target_stims/wav/a_dg12_CV.wav,block1,False,96,D
part13,../../target_stims/wav/a_dg10_CV.wav,block1,False,97,D
part13,../../target_stims/wav/a_dg14_CV.wav,block1,False,98,D
part13,../../target_stims/wav/a_dg13_CV.wav,block1,False,99,D
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,100,D
part13,../../target_stims/wav/a_dg15_CV.wav,block1,False,101,G
part13,../../target_stims/wav/a_dg11_CV.wav,block1,False,102,D
part13,../../target_stims/wav/a_dg16_CV.wav,block1,False,103,G
